,DAQlpGBT,EvSize,Elinks,Layer,U,V,LUV,nModules,doubleDAQlpGBT,EvSize [kb],BitsPerElink
187,331,102.9726,4.0,11,1.0,7.5,2839.5,4,False,3.2951232,823.7808
358,542,102.97670000000001,5.0,18,7.0,0.0,4720.0,5,False,3.2952544,659.05088
359,543,103.01419999999999,5.0,18,7.0,7.0,4727.0,5,False,3.2964543999999996,659.2908799999999
188,332,103.0669,4.0,11,7.5,1.0,2937.0,4,False,3.2981408,824.5352
899,1119,103.1788,4.0,37,0.0,3.0,9475.0,3,False,3.3017216,825.4304
896,1116,103.2344,4.0,37,3.0,3.0,9523.0,3,False,3.3035007999999997,825.8752
543,727,103.2387,6.0,24,1.0,4.5,6164.5,2,False,3.3036384,550.6064
541,725,103.3066,6.0,24,4.5,3.5,6219.5,2,False,3.3058112,550.9685333333333
575,759,103.6225,4.0,25,1.0,4.5,6420.5,2,False,3.31592,828.98
573,757,103.7158,4.0,25,4.5,3.5,6475.5,2,False,3.3189056,829.7264
129,217,103.9479,4.0,7,5.5,8.5,1888.5,4,False,3.3263328000000003,831.5832
464,648,103.98109999999998,5.0,21,8.0,5.0,5509.0,5,False,3.3273951999999993,665.4790399999999
465,649,103.9851,5.0,21,3.0,8.0,5432.0,5,False,3.3275232000000003,665.5046400000001
454,638,104.067,5.0,21,7.0,0.0,5488.0,5,False,3.3301439999999998,666.0287999999999
128,216,104.11319999999999,4.0,7,8.5,3.0,1931.0,4,False,3.3316223999999997,832.9055999999999
217,373,104.1889,6.0,12,4.666666666666667,9.333333333333334,3156.0,6,False,3.3340448,555.6741333333333
455,639,104.1986,5.0,21,7.0,7.0,5495.0,5,False,3.3343552,666.87104
216,372,104.23060000000001,6.0,12,9.333333333333334,4.666666666666667,3226.0,6,False,3.3353792,555.8965333333334
700,914,104.66792,6.0,30,8.5,3.0,7819.0,6,False,3.34937344,558.2289066666666
701,915,104.75259,6.0,30,8.5,6.5,7822.5,6,False,3.35208288,558.6804800000001
369,553,104.79920000000001,5.0,18,3.0,8.0,4664.0,5,False,3.3535744000000003,670.7148800000001
368,552,104.86320000000002,5.0,18,8.0,5.0,4741.0,5,False,3.3556224000000006,671.1244800000002
751,969,104.9403,6.0,32,8.5,3.0,8331.0,6,False,3.3580896,559.6816
14,26,104.99390000000001,4.0,1,8.5,3.0,395.0,4,False,3.3598048000000005,839.9512000000001
752,970,105.05099999999999,6.0,32,8.5,6.5,8334.5,6,False,3.3616319999999997,560.2719999999999
15,27,105.0616,4.0,1,5.5,8.5,352.5,4,False,3.3619712,840.4928
738,956,105.6527,6.0,31,5.5,7.5,8031.5,6,False,3.3808864,563.4810666666666
737,955,105.7606,6.0,31,2.0,7.5,7975.5,6,False,3.3843392,564.0565333333333
281,457,105.8179,5.0,15,6.0,8.0,3944.0,5,False,3.3861727999999998,677.23456
279,455,105.9285,5.0,15,2.0,8.0,3880.0,5,False,3.3897120000000003,677.9424000000001
278,454,105.9863,5.0,15,8.0,6.0,3974.0,5,False,3.3915616,678.31232
280,456,106.0684,5.0,15,8.0,2.0,3970.0,5,False,3.3941888,678.83776
479,663,106.193,6.0,22,1.0,4.5,5652.5,2,False,3.398176,566.3626666666667
137,241,106.2282,4.0,8,6.5,7.5,2159.5,4,False,3.3993024000000003,849.8256000000001
477,661,106.2782,6.0,22,4.5,3.5,5707.5,2,False,3.4009024,566.8170666666666
136,240,106.3634,4.0,8,7.5,1.0,2169.0,4,False,3.4036288,850.9072
511,695,106.52770000000001,6.0,23,1.0,4.5,5908.5,2,False,3.4088864000000005,568.1477333333333
509,693,106.5575,6.0,23,4.5,3.5,5963.5,2,False,3.4098400000000004,568.3066666666667
302,482,106.587,5.0,16,7.0,0.0,4208.0,5,False,3.410784,682.1568
326,510,106.64569999999999,5.0,17,7.0,0.0,4464.0,5,False,3.4126624,682.53248
327,511,106.71209999999998,5.0,17,7.0,7.0,4471.0,5,False,3.4147871999999992,682.9574399999999
401,585,106.8038,5.0,19,3.0,8.0,4920.0,5,False,3.4177216,683.5443200000001
303,483,106.8046,5.0,16,7.0,7.0,4215.0,5,False,3.4177472,683.54944
400,584,106.8335,5.0,19,8.0,5.0,4997.0,5,False,3.418672,683.7344
390,574,106.9451,5.0,19,7.0,0.0,4976.0,5,False,3.4222432,684.44864
391,575,107.08109999999999,5.0,19,7.0,7.0,4983.0,5,False,3.4265952,685.31904
761,981,107.21670000000002,6.0,32,6.5,8.5,8304.5,6,False,3.430934400000001,571.8224000000001
762,982,107.3433,6.0,32,2.0,8.5,8232.5,6,False,3.4349856,572.4976
689,901,107.76780999999998,6.0,29,2.0,7.5,7463.5,6,False,3.4485699199999997,574.7616533333334
688,900,107.77009000000001,6.0,29,5.5,7.5,7519.5,6,False,3.4486428800000004,574.7738133333334
709,927,107.79359,6.0,30,6.5,8.5,7792.5,6,False,3.44939488,574.8991466666666
710,928,107.83891,6.0,30,2.0,8.5,7720.5,6,False,3.45084512,575.1408533333333
309,489,108.57329999999999,5.0,16,3.0,8.0,4152.0,5,False,3.4743456,694.8691200000001
308,488,108.6173,5.0,16,8.0,5.0,4229.0,5,False,3.4757536,695.15072
413,597,109.49799999999999,6.0,20,4.5,3.5,5195.5,2,False,3.503936,583.9893333333333
415,599,109.5124,6.0,20,1.0,4.5,5140.5,2,False,3.5043968,584.0661333333334
254,426,109.5782,5.0,14,8.0,5.0,3717.0,5,False,3.5065024,701.30048
255,427,109.6663,5.0,14,3.0,8.0,3640.0,5,False,3.5093216000000003,701.86432
177,309,109.82140000000001,4.0,10,5.5,7.5,2655.5,4,False,3.5142848000000004,878.5712000000001
445,629,109.83349999999999,6.0,21,4.5,3.5,5451.5,2,False,3.5146719999999996,585.7786666666666
447,631,109.86930000000001,6.0,21,1.0,4.5,5396.5,2,False,3.5158176000000005,585.9696000000001
171,303,109.94059999999999,4.0,10,2.0,7.5,2599.5,4,False,3.5180991999999995,879.5247999999999
176,308,109.99190000000002,4.0,10,7.5,2.0,2682.0,4,False,3.5197408000000006,879.9352000000001
170,302,110.02420000000001,4.0,10,7.5,5.5,2685.5,4,False,3.5207744000000005,880.1936000000002
336,520,110.5581,5.0,17,8.0,5.0,4485.0,5,False,3.5378591999999998,707.57184
337,521,110.57300000000001,5.0,17,3.0,8.0,4408.0,5,False,3.538336,707.6672000000001
676,884,111.27876,6.0,29,7.5,5.5,7549.5,6,False,3.56092032,593.48672
675,883,111.2986,6.0,29,7.5,1.0,7545.0,6,False,3.5615552,593.5925333333333
272,448,111.4942,5.0,15,7.0,0.0,3952.0,5,False,3.5678144000000005,713.5628800000002
147,251,111.6033,6.0,8,4.666666666666667,9.333333333333334,2132.0,6,False,3.5713056,595.2176000000001
247,419,111.6081,5.0,14,7.0,7.0,3703.0,5,False,3.5714592,714.2918400000001
763,983,111.61069999999998,6.0,32,5.5,8.5,8288.5,6,False,3.5715423999999993,595.2570666666666
146,250,111.6238,6.0,8,9.333333333333334,4.666666666666667,2202.0,6,False,3.5719616000000003,595.3269333333334
273,449,111.65169999999999,5.0,15,7.0,7.0,3959.0,5,False,3.5728543999999998,714.57088
246,418,111.6915,5.0,14,7.0,0.0,3696.0,5,False,3.5741280000000004,714.8256000000001
229,397,111.8809,5.0,13,6.0,8.0,3432.0,5,False,3.5801888,716.03776
235,403,111.9442,6.0,13,4.666666666666667,9.333333333333334,3412.0,6,False,3.5822144,597.0357333333333
234,402,111.9873,6.0,13,9.333333333333334,4.666666666666667,3482.0,6,False,3.5835936000000004,597.2656000000001
227,395,112.06029999999998,5.0,13,2.0,8.0,3368.0,5,False,3.5859295999999996,717.1859199999999
226,394,112.0621,5.0,13,8.0,6.0,3462.0,5,False,3.5859872,717.19744
228,396,112.1518,5.0,13,8.0,2.0,3458.0,5,False,3.5888576,717.77152
93,153,112.279,4.0,5,5.5,8.5,1376.5,4,False,3.592928,898.2320000000001
92,152,112.36529999999999,4.0,5,8.5,3.0,1419.0,4,False,3.5956895999999996,898.9223999999999
153,273,112.7151,4.0,9,6.5,7.5,2415.5,4,False,3.6068832000000004,901.7208
152,272,112.7718,4.0,9,7.5,1.0,2425.0,4,False,3.6086976,902.1744
351,535,113.40289999999999,6.0,18,1.0,4.5,4628.5,2,False,3.6288927999999996,604.8154666666666
349,533,113.4545,6.0,18,4.5,3.5,4683.5,2,False,3.630544,605.0906666666666
383,567,113.74080000000001,6.0,19,1.0,4.5,4884.5,2,False,3.6397056,606.6176
381,565,113.887,6.0,19,4.5,3.5,4939.5,2,False,3.644384,607.3973333333333
198,342,114.67269999999999,6.0,11,9.333333333333334,4.666666666666667,2970.0,6,False,3.6695263999999996,611.5877333333333
199,343,114.72999999999999,6.0,11,4.666666666666667,9.333333333333334,2900.0,6,False,3.67136,611.8933333333333
283,459,115.4603,5.0,15,3.0,8.0,3896.0,5,False,3.6947296,738.94592
282,458,115.48100000000001,5.0,15,8.0,5.0,3973.0,5,False,3.6953920000000005,739.0784000000001
97,173,115.6707,4.0,6,6.5,7.5,1647.5,4,False,3.7014624,925.3656
96,172,115.6955,4.0,6,7.5,1.0,1657.0,4,False,3.7022559999999998,925.564
212,368,116.4988,5.0,12,8.0,5.0,3205.0,5,False,3.7279616,745.59232
213,369,116.6223,5.0,12,3.0,8.0,3128.0,5,False,3.7319136,746.38272
711,929,116.88109999999999,6.0,30,5.5,8.5,7776.5,6,False,3.7401951999999996,623.3658666666666
220,388,118.27369999999999,5.0,13,7.0,0.0,3440.0,5,False,3.7847584,756.9516799999999
221,389,118.3256,5.0,13,7.0,7.0,3447.0,5,False,3.7864192,757.28384
203,359,118.3493,5.0,12,7.0,7.0,3191.0,5,False,3.7871776,757.43552
202,358,118.447,5.0,12,7.0,0.0,3184.0,5,False,3.7903040000000003,758.0608000000001
881,1101,118.5527,4.0,36,3.0,5.0,9269.0,3,False,3.7936864000000003,948.4216000000001
293,473,118.6237,6.0,16,1.0,4.5,4116.5,2,False,3.7959584,632.6597333333333
291,471,118.7039,6.0,16,4.5,3.5,4171.5,2,False,3.7985248,633.0874666666667
720,938,118.81249999999999,4.0,31,4.666666666666667,2.3333333333333335,8013.0,3,False,3.8019999999999996,950.4999999999999
317,501,118.958,6.0,17,4.5,3.5,4427.5,2,False,3.806656,634.4426666666667
319,503,119.00739999999999,6.0,17,1.0,4.5,4372.5,2,False,3.8082367999999995,634.7061333333332
844,1064,119.2185,5.0,35,1.3333333333333333,3.6666666666666665,8985.0,3,False,3.814992,762.9984000000001
25,49,119.8472,4.0,2,6.5,7.5,623.5,4,False,3.8351104,958.7776
24,48,119.8868,4.0,2,7.5,1.0,633.0,4,False,3.8363776,959.0944000000001
139,243,120.1801,4.0,8,5.5,7.5,2143.5,4,False,3.8457632,961.4408
230,398,120.26580000000001,5.0,13,8.0,5.0,3461.0,5,False,3.8485056000000006,769.7011200000001
231,399,120.2766,5.0,13,3.0,8.0,3384.0,5,False,3.8488512000000004,769.7702400000001
141,245,120.2869,4.0,8,2.0,7.5,2087.5,4,False,3.8491808,962.2952
138,242,120.31110000000001,4.0,8,7.5,2.0,2170.0,4,False,3.8499552000000006,962.4888000000002
140,244,120.4111,4.0,8,7.5,5.5,2173.5,4,False,3.8531552000000002,963.2888
191,335,120.4824,5.0,11,6.0,8.0,2920.0,5,False,3.8554368,771.08736
193,337,120.6025,5.0,11,2.0,8.0,2856.0,5,False,3.8592800000000005,771.8560000000001
190,334,120.6056,5.0,11,8.0,2.0,2946.0,5,False,3.8593792,771.8758399999999
192,336,120.71629999999999,5.0,11,8.0,6.0,2950.0,5,False,3.8629216,772.58432
111,187,120.9249,6.0,6,4.666666666666667,9.333333333333334,1620.0,6,False,3.8695968,644.9328
110,186,120.9534,6.0,6,9.333333333333334,4.666666666666667,1690.0,6,False,3.8705088,645.0848
67,115,121.8416,4.0,4,6.5,7.5,1135.5,4,False,3.8989312000000003,974.7328000000001
66,114,121.8688,4.0,4,7.5,1.0,1145.0,4,False,3.8998016,974.9504
799,1019,122.35210000000001,4.0,34,4.666666666666667,3.3333333333333335,8782.0,3,False,3.9152672,978.8168000000001
6,18,122.45580000000001,4.0,1,7.5,1.0,377.0,4,False,3.9185856000000006,979.6464000000001
7,19,122.5056,4.0,1,6.5,7.5,367.5,4,False,3.9201792,980.0448
53,89,122.7546,4.0,3,4.0,8.5,840.5,4,False,3.9281472,982.0368000000001
52,88,122.8569,4.0,3,8.5,4.5,908.5,4,False,3.9314208,982.8552000000001
677,885,122.8621,6.0,29,7.5,2.0,7546.0,6,False,3.9315872,655.2645333333334
121,209,123.8939,4.0,7,6.5,7.5,1903.5,4,False,3.9646048,991.1512
163,283,123.9283,6.0,9,4.666666666666667,9.333333333333334,2388.0,6,False,3.9657055999999997,660.9509333333333
162,282,123.9339,6.0,9,9.333333333333334,4.666666666666667,2458.0,6,False,3.9658848,660.9807999999999
829,1049,123.98939999999999,4.0,35,4.0,1.0,9025.0,3,False,3.9676607999999995,991.9151999999999
120,208,124.1115,4.0,7,7.5,1.0,1913.0,4,False,3.9715680000000004,992.892
175,307,125.81620000000001,5.0,10,3.0,8.0,2616.0,5,False,4.0261184000000005,805.2236800000002
174,306,125.9548,5.0,10,8.0,5.0,2693.0,5,False,4.0305536,806.11072
239,411,126.5916,6.0,14,1.0,4.5,3604.5,2,False,4.0509312,675.1552
265,441,126.7075,6.0,15,1.0,4.5,3860.5,2,False,4.05464,675.7733333333333
237,409,126.7459,6.0,14,4.5,3.5,3659.5,2,False,4.055868800000001,675.9781333333334
263,439,126.8068,6.0,15,4.5,3.5,3915.5,2,False,4.0578176,676.3029333333333
133,237,126.9797,5.0,8,6.5,6.5,2158.5,4,False,4.0633504,812.67008
132,236,127.03689999999999,5.0,8,6.5,0.0,2152.0,4,False,4.065180799999999,813.0361599999999
184,328,127.4609,6.0,11,7.0,0.0,2928.0,5,False,4.0787488,679.7914666666666
168,300,127.4675,6.0,10,7.0,0.0,2672.0,5,False,4.07896,679.8266666666667
169,301,127.5442,6.0,10,7.0,7.0,2679.0,5,False,4.0814144,680.2357333333333
185,329,127.5454,6.0,11,7.0,7.0,2935.0,5,False,4.0814528,680.2421333333333
75,123,127.76700000000001,6.0,4,4.666666666666667,9.333333333333334,1108.0,6,False,4.088544000000001,681.4240000000001
74,122,127.8846,6.0,4,9.333333333333334,4.666666666666667,1178.0,6,False,4.0923072000000005,682.0512000000001
785,1005,128.1621,4.0,33,1.3333333333333333,3.6666666666666665,8473.0,3,False,4.1011872,1025.2968
195,339,129.58550000000002,5.0,11,3.0,8.0,2872.0,5,False,4.146736000000001,829.3472000000002
194,338,129.76229999999998,5.0,11,8.0,5.0,2949.0,5,False,4.1523936,830.4787200000001
131,219,130.9426,6.0,7,4.666666666666667,9.333333333333334,1876.0,6,False,4.1901632,698.3605333333334
130,218,131.0647,6.0,7,9.333333333333334,4.666666666666667,1946.0,6,False,4.194070399999999,699.0117333333333
103,179,131.1381,4.0,6,5.5,7.5,1631.5,4,False,4.1964192,1049.1048
105,181,131.18380000000002,4.0,6,2.0,7.5,1575.5,4,False,4.1978816000000005,1049.4704000000002
102,178,131.2062,4.0,6,7.5,2.0,1658.0,4,False,4.1985984,1049.6496
104,180,131.2462,4.0,6,7.5,5.5,1661.5,4,False,4.199878399999999,1049.9696
828,1048,131.7654,5.0,35,3.0,2.0,9010.0,3,False,4.2164928,843.29856
157,277,131.9012,5.0,9,6.0,8.0,2408.0,5,False,4.2208384,844.1676799999999
154,274,132.1727,5.0,9,8.0,6.0,2438.0,5,False,4.2295264,845.90528
155,275,132.17940000000002,5.0,9,2.0,8.0,2344.0,5,False,4.229740800000001,845.9481600000003
156,276,132.19209999999998,5.0,9,8.0,2.0,2434.0,5,False,4.230147199999999,846.0294399999999
827,1047,132.2247,5.0,35,3.0,0.0,9008.0,3,False,4.231190400000001,846.2380800000003
9,21,132.6581,4.0,1,5.5,7.5,351.5,4,False,4.2450592,1061.2648
11,23,132.6999,4.0,1,2.0,7.5,295.5,4,False,4.2463968,1061.5992
10,22,132.7535,4.0,1,7.5,5.5,381.5,4,False,4.248112,1062.028
8,20,132.8645,4.0,1,7.5,2.0,378.0,4,False,4.251664,1062.916
29,53,133.7296,4.0,2,5.5,7.5,607.5,4,False,4.2793472,1069.8368
27,51,133.78119999999998,4.0,2,2.0,7.5,551.5,4,False,4.2809984,1070.2495999999999
28,52,133.86870000000002,4.0,2,7.5,2.0,634.0,4,False,4.283798400000001,1070.9496000000004
26,50,133.9072,4.0,2,7.5,5.5,637.5,4,False,4.2850304,1071.2576000000001
85,145,134.1107,4.0,5,6.5,7.5,1391.5,4,False,4.2915424,1072.8856
84,144,134.1629,4.0,5,7.5,1.0,1401.0,4,False,4.2932128,1073.3032
17,29,134.7113,6.0,1,4.666666666666667,9.333333333333334,340.0,6,False,4.3107616,718.4602666666666
16,28,134.7185,6.0,1,9.333333333333334,4.666666666666667,410.0,6,False,4.310992000000001,718.4986666666667
125,213,135.43720000000002,5.0,7,5.5,7.5,1887.5,4,False,4.3339904,866.7980800000001
123,211,135.4799,5.0,7,2.0,7.5,1831.5,4,False,4.3353568,867.0713599999999
124,212,135.5892,5.0,7,7.5,2.0,1914.0,4,False,4.338854400000001,867.7708800000003
122,210,135.79410000000001,5.0,7,7.5,5.5,1917.5,4,False,4.345411200000001,869.0822400000001
746,964,135.855,4.0,32,4.666666666666667,3.3333333333333335,8270.0,3,False,4.34736,1086.84
770,990,136.1441,4.0,33,4.0,1.0,8513.0,3,False,4.356611200000001,1089.1528
861,1081,136.3683,4.0,36,4.0,4.0,9284.0,3,False,4.3637856,1090.9464
860,1080,136.477,4.0,36,4.0,1.0,9281.0,3,False,4.3672640000000005,1091.816
47,83,136.8476,4.0,3,6.5,7.5,879.5,4,False,4.3791232,1094.7808
46,82,136.9986,4.0,3,7.5,1.0,889.0,4,False,4.383955200000001,1095.9888000000003
143,247,137.4574,6.0,8,3.0,8.0,2104.0,5,False,4.3986368,733.1061333333333
142,246,137.49689999999998,6.0,8,8.0,5.0,2181.0,5,False,4.399900799999999,733.3168
107,183,137.9587,5.0,6,4.5,7.5,1615.5,4,False,4.4146784,882.9356799999999
811,1031,138.0778,4.0,34,2.3333333333333335,4.666666666666667,8746.0,3,False,4.4184896,1104.6224
99,175,138.18560000000002,5.0,6,6.5,6.5,1646.5,4,False,4.421939200000001,884.3878400000001
810,1030,138.1946,5.0,34,3.0,4.0,8756.0,3,False,4.4222272,884.4454400000001
98,174,138.19819999999999,5.0,6,6.5,0.0,1640.0,4,False,4.4223424,884.4684799999999
106,182,138.2592,5.0,6,7.5,3.0,1659.0,4,False,4.4242944,884.85888
71,119,138.3642,4.0,4,5.5,7.5,1119.5,4,False,4.427654400000001,1106.9136
70,118,138.4171,4.0,4,7.5,2.0,1146.0,4,False,4.4293472000000005,1107.3368
812,1032,138.4708,5.0,34,1.0,4.0,8724.0,3,False,4.4310656,886.21312
54,90,139.02839999999998,6.0,3,9.333333333333334,3.6666666666666665,921.0,6,False,4.448908799999999,741.4847999999998
55,91,139.09290000000001,6.0,3,5.666666666666667,9.333333333333334,868.0,6,False,4.450972800000001,741.8288000000001
862,1082,139.0968,4.0,36,4.0,2.0,9282.0,3,False,4.4510976,1112.7744
148,268,139.57080000000002,6.0,9,7.0,0.0,2416.0,5,False,4.466265600000001,744.3776000000001
149,269,139.6029,6.0,9,7.0,7.0,2423.0,5,False,4.4672928,744.5488
64,112,140.44320000000002,4.0,4,7.5,5.5,1149.5,4,False,4.494182400000001,1123.5456000000001
65,113,140.4825,4.0,4,2.0,7.5,1063.5,4,False,4.495439999999999,1123.86
95,155,141.4087,6.0,5,4.666666666666667,9.333333333333334,1364.0,6,False,4.525078400000001,754.1797333333335
94,154,141.4976,6.0,5,9.333333333333334,4.666666666666667,1434.0,6,False,4.5279232,754.6538666666667
158,278,141.961,6.0,9,8.0,5.0,2437.0,5,False,4.542752,757.1253333333334
159,279,141.9841,6.0,9,3.0,8.0,2360.0,5,False,4.5434912,757.2485333333334
842,1062,142.0273,4.0,35,0.0,3.0,8963.0,3,False,4.5448736,1136.2184
841,1061,142.0412,4.0,35,3.0,3.0,9011.0,3,False,4.5453184,1136.3296
3,15,142.2112,5.0,1,6.5,6.5,366.5,4,False,4.550758399999999,910.1516799999999
2,14,142.4875,5.0,1,6.5,0.0,360.0,4,False,4.5596000000000005,911.9200000000001
116,204,142.5013,5.0,7,6.5,0.0,1896.0,4,False,4.5600416,912.0083199999999
117,205,142.5941,5.0,7,6.5,6.5,1902.5,4,False,4.5630112,912.6022399999999
732,950,143.2857,4.0,31,1.3333333333333333,3.6666666666666665,7961.0,3,False,4.5851424,1146.2856
69,117,143.8876,5.0,4,3.0,7.5,1079.5,4,False,4.6044032,920.88064
68,116,144.0229,5.0,4,7.5,4.5,1148.5,4,False,4.6087328,921.7465600000002
843,1063,144.2953,5.0,35,2.0,3.0,8995.0,3,False,4.6174496,923.48992
31,55,144.41830000000002,4.0,2,3.0,7.5,567.5,4,False,4.621385600000001,1155.3464000000001
30,54,144.5187,4.0,2,7.5,4.5,636.5,4,False,4.6245984,1156.1496
769,989,145.244,5.0,33,3.0,2.0,8498.0,3,False,4.647808,929.5616
20,44,145.3125,5.0,2,6.5,0.0,616.0,4,False,4.65,930.0
21,45,145.37369999999999,5.0,2,6.5,6.5,622.5,4,False,4.6519584,930.39168
768,988,145.4572,5.0,33,3.0,0.0,8496.0,3,False,4.6546304,930.92608
63,111,146.53400000000002,5.0,4,6.5,6.5,1134.5,4,False,4.689088000000001,937.8176000000001
62,110,146.54919999999998,5.0,4,6.5,0.0,1128.0,4,False,4.6895744,937.9148799999999
89,149,147.0088,5.0,5,5.5,7.5,1375.5,4,False,4.704281600000001,940.8563200000002
88,148,147.0916,5.0,5,7.5,2.0,1402.0,4,False,4.7069312,941.38624
87,147,147.0924,5.0,5,2.0,7.5,1319.5,4,False,4.7069568,941.39136
86,146,147.2995,5.0,5,7.5,5.5,1405.5,4,False,4.713584,942.7167999999999
797,1017,148.30020000000002,5.0,34,4.0,4.0,8772.0,3,False,4.745606400000001,949.1212800000001
796,1016,148.35240000000002,5.0,34,4.0,1.0,8769.0,3,False,4.747276800000001,949.4553600000002
719,937,148.7713,6.0,31,4.0,1.0,8001.0,3,False,4.7606816,793.4469333333333
166,298,149.4393,6.0,10,7.0,6.0,2678.0,5,False,4.7820576,797.0096
167,299,149.47019999999998,6.0,10,1.0,7.0,2583.0,5,False,4.783046399999999,797.1743999999999
544,728,150.0472,7.0,24,3.5,1.0,6201.0,2,False,4.801510400000001,685.9300571428573
546,730,150.1752,7.0,24,2.5,3.5,6187.5,2,False,4.805606399999999,686.5151999999999
45,81,150.2584,5.0,3,2.0,7.5,807.5,4,False,4.8082688,961.6537599999999
51,87,150.36180000000002,5.0,3,5.5,7.5,863.5,4,False,4.811577600000001,962.3155200000001
44,80,150.37969999999999,5.0,3,7.5,5.5,893.5,4,False,4.812150399999999,962.4300799999999
50,86,150.4488,5.0,3,7.5,2.0,890.0,4,False,4.814361600000001,962.8723200000002
695,909,150.5179,7.0,30,4.666666666666667,3.3333333333333335,7758.0,3,False,4.8165728,688.0818285714286
100,854,150.71790000000001,8.0,28,4.666666666666667,2.3333333333333335,7245.0,3,True,4.8229728000000005,602.8716000000001
101,856,150.7394,8.0,28,2.3333333333333335,4.666666666666667,7210.0,3,True,4.8236608,602.9576
12,24,150.86069999999998,5.0,1,8.0,5.0,389.0,5,False,4.8275424,965.5084799999998
13,25,150.8759,5.0,1,3.0,8.0,312.0,5,False,4.8280288,965.60576
798,1018,151.18290000000002,6.0,34,4.0,2.0,8770.0,3,False,4.8378528,806.3088000000001
126,214,152.13610000000003,6.0,7,8.0,5.0,1925.0,5,False,4.868355200000001,811.3925333333335
127,215,152.1855,6.0,7,3.0,8.0,1848.0,5,False,4.869936,811.656
757,975,153.3594,5.0,32,3.0,4.0,8244.0,3,False,4.9075008,981.5001599999999
758,976,153.60649999999998,5.0,32,1.0,4.0,8212.0,3,False,4.915407999999999,983.0815999999999
609,793,153.6114,7.0,26,2.3333333333333335,4.666666666666667,6698.0,3,False,4.9155648,702.2235428571429
608,792,153.6986,7.0,26,4.666666666666667,2.3333333333333335,6733.0,3,False,4.9183552,702.6221714285714
109,977,153.937,8.0,32,2.3333333333333335,4.666666666666667,8234.0,3,True,4.925984000000001,615.748
97,824,154.4959,8.0,27,2.3333333333333335,4.666666666666667,6954.0,3,True,4.943868800000001,617.9836
96,822,154.5439,8.0,27,4.666666666666667,2.3333333333333335,6989.0,3,True,4.9454048,618.1756
81,141,154.6888,5.0,5,6.5,6.5,1390.5,4,False,4.9500416,990.0083199999999
80,140,154.7615,5.0,5,6.5,0.0,1384.0,4,False,4.952368000000001,990.4736
482,666,155.19,7.0,22,2.5,3.5,5675.5,2,False,4.96608,709.4399999999999
480,664,155.27249999999998,7.0,22,3.5,1.0,5689.0,2,False,4.968719999999999,709.8171428571428
784,1004,155.5504,7.0,33,0.0,3.0,8451.0,3,False,4.9776128,711.0875428571428
782,1002,155.6285,7.0,33,3.0,3.0,8499.0,3,False,4.980112,711.4445714285714
514,698,156.4669,7.0,23,2.5,3.5,5931.5,2,False,5.006940800000001,715.2772571428571
512,696,156.4832,7.0,23,3.5,1.0,5945.0,2,False,5.0074624000000005,715.3517714285715
549,733,157.2554,7.0,24,2.3333333333333335,4.666666666666667,6186.0,3,False,5.032172800000001,718.8818285714286
548,732,157.27640000000002,7.0,24,4.666666666666667,2.3333333333333335,6221.0,3,False,5.032844800000001,718.9778285714289
105,894,157.361,8.0,29,2.3333333333333335,3.6666666666666665,7465.0,3,True,5.035552,629.444
879,1099,157.83679999999998,7.0,36,3.5,4.5,9276.5,4,False,5.0507776,721.5396571428572
578,762,158.0183,7.0,25,4.666666666666667,2.3333333333333335,6477.0,3,False,5.0565856,722.3693714285715
579,763,158.0269,7.0,25,2.3333333333333335,4.666666666666667,6442.0,3,False,5.056860800000001,722.4086857142858
880,1100,158.2327,7.0,36,1.0,4.5,9236.5,4,False,5.0634464,723.3494857142857
134,238,158.951,6.0,8,7.0,6.0,2166.0,5,False,5.086432,847.7386666666667
783,1003,159.0017,6.0,33,2.0,3.0,8483.0,3,False,5.0880544,848.0090666666666
135,239,159.0196,6.0,8,1.0,7.0,2071.0,5,False,5.0886272,848.1045333333333
42,78,159.3039,5.0,3,6.5,0.0,872.0,4,False,5.0977248,1019.54496
43,79,159.44010000000003,5.0,3,6.5,6.5,878.5,4,False,5.102083200000001,1020.4166400000001
418,602,161.0692,7.0,20,2.5,3.5,5163.5,2,False,5.1542144,736.3163428571428
416,600,161.2237,7.0,20,3.5,1.0,5177.0,2,False,5.1591584,737.0226285714286
485,669,161.3822,7.0,22,2.3333333333333335,4.666666666666667,5674.0,3,False,5.1642304,737.7472
484,668,161.42950000000002,7.0,22,4.666666666666667,2.3333333333333335,5709.0,3,False,5.165744000000001,737.9634285714286
718,936,161.87369999999999,5.0,31,3.0,2.0,7986.0,3,False,5.179958399999999,1035.9916799999999
716,934,162.0539,5.0,31,3.0,0.0,7984.0,3,False,5.1857248,1037.14496
517,701,162.1417,7.0,23,2.3333333333333335,4.666666666666667,5930.0,3,False,5.1885344,741.2191999999999
516,700,162.2252,7.0,23,4.666666666666667,2.3333333333333335,5965.0,3,False,5.1912064,741.6009142857143
450,634,162.43529999999998,7.0,21,2.5,3.5,5419.5,2,False,5.197929599999999,742.5613714285713
448,632,162.6169,7.0,21,3.5,1.0,5433.0,2,False,5.203740799999999,743.3915428571428
743,961,162.61950000000002,6.0,32,4.0,1.0,8257.0,3,False,5.203824000000001,867.3040000000001
744,962,162.7557,7.0,32,4.0,4.0,8260.0,3,False,5.2081824,744.0260571428571
90,150,164.8545,6.0,5,8.0,5.0,1413.0,5,False,5.2753440000000005,879.224
